# scripturl01 :: http://climexp.knmi.nl/getindices.cgi?NPERYEAR=366&STATION=precipitationdeficit&TYPE=i&WMO=KNMIData/nt_nl&id=someone@somewhere
# Precipitation_deficit [mm] cumulative potential evaporation minus precipitation in the Netherlands
# starts 1 April, set to zero when negative, ends 30 September (available for the Dutch growing season).
# institution :: KNMI
# contact :: jules.beersma@knmi.nl
# source :: https://www.knmi.nl/nederland-nu/klimatologie/geografische-overzichten/neerslagtekort_droogte
#
# Dagelijks neerslagtekort NL (1 apr t/m 30 sep) vanaf 1906 t/m het lopende groeiseizoen
#  t/m  2000 op basis van P13 en Makkink verdamping De Bilt geschat uit zonneschijnduur
# vanaf 2001 op basis van P13 (incl correcties T. Brandsma voor De Kooy en Hoorn in de periode 2012-2017) en EV24-13
# (c) KNMI, 2024, Jules Beersma
19170514	53.7												
19170515	54.4												
19170516	56.1												
19170517	57.3												
19170518	57.8												
19170519	56.1												
19170520	59.8												
19170521	64												
19170522	68.5												
19170523	71.1												
19170524	71.7												
19170525	75.6												
19170526	80.3												
19170527	85.4												
19170528	90												
19170529	89.9												
19170530	93.4												
19170531	97												
19170601	101.3												
19170602	103.9												
19170603	103.9												
19170604	108.6												
19170605	113.7												
19170606	117.8												
19170607	120.9												
19170608	119.5												
19170609	117.1												
19170610	118												
19170611	122.5												
19170612	124.5												
19170613	128.3												
19170614	132.4												
19170615	137.7												
19170616	143.1												
19170617	148.5												
19170618	151.7												
19170619	147												
19170620	141.2												
19170621	140.4												
19170622	126.8												
19170623	122.9												
19170624	125.2												
19170625	127.8												
19170626	126.8												
19170627	128.7												
19170628	132.3												
19170629	128												
19170630	128.4												
19170701	128.3												
19170702	133.2												
19170703	138.3												
19170704	142.9												
19170705	146.2												
19170706	150.2												
19170707	155.1												
19170708	156.5												
19170709	148.5												
19170710	142.7												
19170711	140.2												
19170712	144.7												
19170713	149.1												
19170714	151.8												
19170715	135.8												
19170716	136.6												
19170717	140.1												
19170718	141.9												
19170719	129.4												
19170720	133.4												
19170721	137												
19170722	141.4												
19170723	145.5												
19170724	148.5												
19170725	150.5												
19170726	151.6												
19170727	154.3												
19170728	158.2												
19170729	161.1												
19170730	157.5												
19170731	156.8												
19170801	134.4												
19170802	115.2												
19170803	90.8												
19170804	88.3												
19170805	90.2												
19170806	89.3												
19170807	91.9												
19170808	94												
19170809	95.3												
19170810	96.4												
19170811	97.3												
19170812	94.9												
19170813	94.6												
19170814	92.5												
19170815	85.4												
19170816	84.7												
19170817	85.5												
19170818	89												
19170819	89.3												
19170820	91.8												
19170821	94.6												
19170822	97.9												
19170823	98.4												
19170824	95.5												
19170825	96.3												
19170826	97.5												
19170827	93.8												
19170828	85.5												
19170829	84.8												
19170830	79.7												
19170831	76.3												
19170901	75												
19170902	69.2												
19170903	66.5												
19170904	69.6												
19170905	72.9												
19170906	76.3												
19170907	78												
19170908	79.2												
19170909	80.5												
19170910	83.3												
19170911	86												
19170912	83.9												
19170913	82.9												
19170914	80.9												
19170915	83.1												
19170916	84.8												
19170917	86.6												
19170918	84.8												
19170919	81.4												
19170920	77.1												
19170921	78.9												
19170922	79.9												
19170923	80.5												
19170924	82.1												
19170925	84.6												
19170926	86.3												
19170927	88.3												
19170928	90.2												
19170929	91.9												
19170930	94												
19180401	0												
19180402	2												
19180403	2												
19180404	1.7												
19180405	0												
19180406	0.4												
19180407	0												
19180408	0.9												
19180409	2												
19180410	3.4												
19180411	5												
19180412	5.5												
19180413	5.6												
19180414	6.2												
19180415	5.2												
19180416	2.5												
19180417	2.7												
19180418	2.6												
19180419	3.6												
19180420	4.9												
19180421	7.4												
19180422	7.4												
19180423	8.3												
19180424	10.9												
19180425	12.6												
19180426	11												
19180427	9.9												
19180428	10.3												
19180429	12.1												
19180430	12.6												
19180501	14.4												
19180502	17.1												
19180503	21												
19180504	22.6												
19180505	23												
19180506	20.7												
19180507	22.8												
19180508	27												
19180509	28.8												
19180510	30.9												
19180511	32.3												
19180512	33.4												
19180513	32.8												
19180514	34.3												
19180515	36.9												
19180516	40.9												
19180517	44.2												
19180518	48.6												
19180519	53.1												
19180520	57.3												
19180521	62.2												
19180522	67												
19180523	71.1												
19180524	65.3												
19180525	65.4												
19180526	65.2												
19180527	69.4												
19180528	72.7												
19180529	76.6												
19180530	80.9												
19180531	85.5												
19180601	89.6												
19180602	93.8												
19180603	95												
19180604	99												
19180605	103.5												
19180606	107.9												
19180607	111.6												
19180608	115.6												
19180609	119.4												
19180610	117.4												
19180611	118.9												
19180612	122.3												
19180613	124.8												
19180614	126.6												
19180615	122												
19180616	125.2												
19180617	127.5												
19180618	129.6												
19180619	130.2												
19180620	130.8												
19180621	128.5												
19180622	128.6												
19180623	127												
19180624	125.5												
19180625	124.9												
19180626	123.9												
19180627	126												
19180628	128.7												
19180629	128.4												
19180630	130.7												
19180701	135.1												
19180702	139.5												
19180703	141.3												
19180704	145.1												
19180705	147.7												
19180706	148.7												
19180707	152.7												
19180708	156.4												
19180709	157.3												
19180710	159.2												
19180711	156.2												
19180712	156.8												
19180713	153.5												
19180714	156.9												
19180715	155.5												
19180716	156.3												
19180717	149.9												
19180718	151.5												
19180719	154.6												
19180720	158.2												
19180721	156.7												
19180722	157.1												
19180723	158.4												
19180724	151.3												
19180725	154.6												
19180726	154												
19180727	144.4												
19180728	134.6												
19180729	135.7												
19180730	138.2												
19180731	141.4												
19180801	145.7												
19180802	149												
19180803	146.2												
19180804	147.8												
19180805	141.8												
19180806	140.3												
19180807	135.8												
19180808	137.6												
19180809	139.1												
19180810	140												
19180811	143.1												
19180812	145.1												
19180813	148.6												
19180814	152.6												
19180815	156.4												
19180816	159												
19180817	160.2												
19180818	158.3												
19180819	160.1												
19180820	160.2												
19180821	160.9												
19180822	165.1												
19180823	167.7												
19180824	166.9												
19180825	167.8												
19180826	166.4												
19180827	161.3												
19180828	153.2												
19180829	146.4												
19180830	146												
19180831	143.9												
19180901	143.3												
19180902	139.6												
19180903	137.6												
19180904	137.2												
19180905	136.1												
19180906	138.2												
19180907	140.6												
19180908	128.7												
19180909	124.8												
19180910	119.1												
19180911	116.7												
19180912	106.3												
19180913	96.2												
19180914	93.5												
19180915	91.2												
19180916	91.3												
19180917	87.1												
19180918	86.3												
19180919	82.9												
19180920	85												
19180921	80.7												
19180922	80.1												
19180923	78.2												
19180924	79.3												
19180925	78												
19180926	76.6												
19180927	77.1												
19180928	75.5												
19180929	71.4												
19180930	60.5												
19190401	0.8												
19190402	1.9												
19190403	3.9												
19190404	6.1												
19190405	8.4												
19190406	9.3												
19190407	10.8												
19190408	13.1												
19190409	15.3												
19190410	17.1												
19190411	16.7												
19190412	15.9												
19190413	11.4												
19190414	12.1												
19190415	7.8												
19190416	3.2												
19190417	1.1												
19190418	1.6												
19190419	2.8												
19190420	4.4												
19190421	6.1												
19190422	9.1												
19190423	10.5												
19190424	10.2												
19190425	11												
19190426	9.6												
19190427	4.1												
19190428	0.4												
19190429	0												
19190430	0												
19190501	0												
19190502	0												
19190503	0												
19190504	3.1												
19190505	7.1												
19190506	8.5												
19190507	10.8												
19190508	14.6												
19190509	19												
19190510	22.6												
19190511	24.9												
19190512	26.4												
19190513	28.5												
19190514	33.3												
19190515	37.9												
19190516	42.4												
19190517	46.9												
19190518	50.8												
19190519	54												
19190520	58.2												
19190521	62.9												
19190522	67.7												
19190523	72.6												
19190524	76.4												
19190525	78.6												
19190526	79.4												
19190527	82.8												
19190528	86.2												
19190529	90.5												
19190530	94.8												
19190531	99.2												
19190601	101.4												
19190602	103.8												
19190603	105.5												
19190604	106.3												
19190605	102.3												
19190606	103												
19190607	106.7												
19190608	111.6												
19190609	116												
19190610	120.8												
19190611	125.6												
19190612	129.7												
19190613	129.1												
19190614	131.2												
19190615	135.8												
19190616	140.9												
19190617	146												
19190618	149.4												
19190619	153.6												
19190620	155.6												
19190621	152.9												
19190622	155.6												
19190623	157.3												
19190624	154.1												
19190625	146.5												
19190626	145.4												
19190627	142.5												
19190628	143.5												
19190629	142.8												
19190630	140												
19190701	136.2												
19190702	127.6												
19190703	122.8												
19190704	122.3												
19190705	125.9												
19190706	130												
19190707	131												
19190708	131.8												
19190709	132.5												
19190710	133.5												
19190711	128.6												
19190712	129.8												
19190713	128.7												
19190714	124.7												
19190715	124.3												
19190716	126.5												
19190717	127.9												
19190718	132												
19190719	135.4												
19190720	125.5												
19190721	119.5												
19190722	119.4												
19190723	103.9												
19190724	100.2												
19190725	98.1												
19190726	98.6												
19190727	98.8												
19190728	97.5												
19190729	98.3												
19190730	98.9												
19190731	101.2												
19190801	102.1												
19190802	104.1												
19190803	102.1												
19190804	103.2												
19190805	104.8												
19190806	107.7												
19190807	110.5												
19190808	113.3												
19190809	116.9												
19190810	120.9												
19190811	124.2												
19190812	128.1												
19190813	131.8												
19190814	134.1												
19190815	137.5												
19190816	141.3												
19190817	143.4												
19190818	145.9												
19190819	146												
19190820	145.2												
19190821	143.2												
19190822	145.7												
19190823	148.5												
19190824	145.2												
19190825	145.9												
19190826	145.5												
19190827	143.2												
19190828	143.2												
19190829	141.5												
19190830	134.6												
19190831	132.8												
19190901	135												
19190902	138.3												
19190903	141.3												
19190904	142.8												
19190905	145.7												
19190906	148.5												
19190907	151.1												
19190908	153.5												
19190909	156.1												
19190910	159.3												
19190911	162.5												
19190912	165.7												
19190913	168.4												
19190914	169												
19190915	167.8												
19190916	169.6												
19190917	170.2												
19190918	172.6												
19190919	173.5												
19190920	165.7												
19190921	164.3												
19190922	156												
19190923	153												
19190924	143.6												
19190925	144.2												
19190926	144.6												
19190927	140.7												
19190928	140.6												
19190929	139.1												
19190930	141.2												
19200401	1												
19200402	0												
19200403	0												
19200404	1												
19200405	0												
19200406	0												
19200407	1.1												
19200408	0												
19200409	0												
19200410	0												
19200411	0												
19200412	0												
19200413	0												
19200414	2.5												
19200415	4.1												
19200416	4.7												
19200417	4.4												
19200418	2.7												
19200419	3.9												
19200420	3.2												
19200421	1.2												
19200422	2.3												
19200423	5.5												
19200424	7.3												
19200425	7.7												
19200426	6.3												
19200427	4.1												
19200428	0												
19200429	0												
19200430	0												
19200501	1												
19200502	1												
19200503	0												
19200504	3												
19200505	5.8												
19200506	6.3												
19200507	2.6												
19200508	3												
19200509	3.7												
19200510	5.1												
19200511	9												
19200512	11.2												
19200513	9												
19200514	12.8												
19200515	16.8												
19200516	20.9												
19200517	23												
19200518	22.1												
19200519	20.3												
19200520	21.7												
19200521	19.3												
19200522	22.9												
19200523	27.7												
19200524	32.6												
19200525	31.7												
19200526	31.2												
19200527	27.2												
19200528	29.9												
19200529	32.4												
19200530	27.7												
19200531	27.7												
19200601	25.3												
19200602	27.6												
19200603	28.6												
19200604	29.4												
19200605	28.4												
19200606	29.2												
19200607	29.5												
19200608	31.4												
19200609	35.7												
19200610	40												
19200611	44.5												
19200612	49.4												
19200613	54												
19200614	56.8												
19200615	60.2												
19200616	65.4												
19200617	70.4												
19200618	75.3												
19200619	78.4												
19200620	81.9												
19200621	79												
19200622	80.3												
19200623	82.8												
19200624	87.1												
19200625	90.8												
19200626	91.6												
19200627	94.2												
19200628	93.7												
19200629	94.4												
19200630	92.2												
19200701	94.5												
19200702	96.2												
19200703	93.6												
19200704	87.1												
19200705	79.1												
19200706	76.8												
19200707	75												
19200708	72.9												
19200709	74.2												
19200710	77.6												
19200711	79.8												
19200712	81.6												
19200713	75.1												
19200714	78.2												
19200715	81.5												
19200716	84.8												
19200717	89												
19200718	86.7												
19200719	85.4												
19200720	88.6												
19200721	89.7												
19200722	89.6												
19200723	90.4												
19200724	90												
19200725	81.7												
19200726	82.6												
19200727	80.9												
19200728	82.7												
19200729	82.4												
19200730	82												
19200731	76.7												
19200801	76.6												
19200802	77.9												
19200803	79.1												
19200804	78.2												
19200805	79.6												
19200806	76.6												
19200807	72.9												
19200808	75.6												
19200809	79.3												
19200810	77												
19200811	73.7												
19200812	75.1												
19200813	78.3												
19200814	81.3												
19200815	83.7												
19200816	86.9												
19200817	90.8												
19200818	93.6												
19200819	91												
19200820	80.5												
19200821	72.8												
19200822	61.1												
19200823	45.3												
19200824	43.8												
19200825	44.2												
19200826	45.3												
19200827	47.7												
19200828	48.8												
19200829	51.5												
19200830	52.9												
19200831	53.1												
19200901	49.4												
19200902	46.9												
19200903	44												
19200904	44.3												
19200905	43.7												
19200906	43.8												
19200907	44.6												
19200908	45.8												
19200909	48.3												
19200910	50.5												
19200911	51.8												
19200912	54.3												
19200913	56.6												
19200914	59.1												
19200915	59.5												
19200916	56.7												
19200917	54.3												
19200918	54.6												
19200919	53.6												
19200920	55.9												
19200921	56.6												
19200922	53.6												
19200923	52.4												
19200924	53												
19200925	53.4												
19200926	53.5												
19200927	53.9												
19200928	55.6												
19200929	57.6												
19200930	59.1												
19210401	2.7												
19210402	4.7												
19210403	7.8												
19210404	9.9												
19210405	11												
19210406	11.6												
19210407	14.4												
19210408	16.9												
19210409	18.5												
19210410	21.6												
19210411	23												
19210412	26.4												
19210413	29.1												
19210414	23.4												
19210415	18												
19210416	18.2												
19210417	18.2												
19210418	20.4												
19210419	22.5												
19210420	23												
19210421	22.4												
19210422	23.6												
19210423	25.3												
19210424	24.3												
19210425	25												
19210426	25.7												
19210427	28.7												
19210428	32.5												
19210429	36.2												
19210430	39.9												
19210501	43.7												
19210502	44.5												
19210503	44.3												
19210504	43.5												
19210505	43.3												
19210506	44.6												
19210507	46.2												
19210508	45.9												
19210509	46.7												
19210510	45.5												
19210511	48.1												
19210512	51.7												
19210513	55.1												
19210514	59												
19210515	61.7												
19210516	64												
19210517	66.7												
19210518	69.2												
19210519	71.8												
19210520	75.2												
19210521	79.4												
19210522	84.2												
19210523	89.1												
19210524	94.2												
19210525	99.1												
19210526	101.6												
19210527	98.6												
19210528	100.8												
19210529	102.9												
19210530	106												
19210531	108.3												
19210601	112.9												
19210602	116.7												
19210603	115.6												
19210604	112.2												
19210605	111.6												
19210606	116.1												
19210607	121.2												
19210608	125.1												
19210609	126.9												
19210610	125.2												
19210611	125.8												
19210612	128.3												
19210613	129.6												
19210614	129.2												
19210615	131.1												
19210616	135												
19210617	139.4												
19210618	141.9												
19210619	143.3												
19210620	143.9												
19210621	142.4												
19210622	140												
19210623	140.8												
19210624	145												
19210625	150.2												
19210626	155.1												
19210627	156.8												
19210628	160.7												
19210629	162.2												
19210630	163.8												
19210701	165.8												
19210702	166.3												
19210703	167.1												
19210704	169.3												
19210705	170.9												
19210706	174.6												
19210707	176												
19210708	179.9												
19210709	185.2												
19210710	190.7												
19210711	195.9												
19210712	200.7												
19210713	205.5												
19210714	209.7												
19210715	214												
19210716	217.9												
19210717	219.5												
19210718	222.2												
19210719	225												
19210720	228.6												
19210721	232.3												
19210722	234.8												
19210723	236.4												
19210724	237.2												
19210725	240.6												
19210726	245.1												
19210727	248.2												
19210728	248.5												
19210729	249.3												
19210730	250.3												
19210731	254.7												
19210801	258.9												
19210802	263.6												
19210803	266.1												
19210804	268.9												
19210805	268.2												
19210806	267.1												
19210807	269.5												
19210808	270.7												
19210809	274.8												
19210810	277												
19210811	275												
19210812	274.8												
19210813	275.5												
19210814	273.9												
19210815	272.9												
19210816	273.8												
19210817	276.5												
19210818	280.6												
19210819	284.8												
19210820	287.8												
19210821	289.4												
19210822	289.2												
19210823	288.4												
19210824	289.4												
19210825	290.8												
19210826	293.8												
19210827	295.1												
19210828	298												
19210829	300												
19210830	296.3												
19210831	296.9												
19210901	298.4												
19210902	299.3												
19210903	300.9												
19210904	302.4												
19210905	304.3												
19210906	307.4												
19210907	310.7												
19210908	313.9												
19210909	317.3												
19210910	318.6												
19210911	314.2												
19210912	308.9												
19210913	301.8												
19210914	294.7												
19210915	295.2												
19210916	297.2												
19210917	299.7												
19210918	302.1												
19210919	304												
19210920	305.3												
19210921	307.1												
19210922	309												
19210923	311.1												
19210924	311.7												
19210925	313.7												
19210926	314.5												
19210927	316.2												
19210928	318.4												
19210929	319.4												
19210930	321.7												
19220401	1.8												
19220402	2.9												
19220403	2.8												
19220404	0												
19220405	0.2												
19220406	0												
19220407	0.3												
19220408	0												
19220409	1.5												
19220410	3.8												
19220411	6.1												
19220412	8.6												
19220413	4												
19220414	2.2												
19220415	4.7												
19220416	6.2												
19220417	5.9												
19220418	6.3												
19220419	9.4												
19220420	12.1												
19220421	14.8												
19220422	16.9												
19220423	18.4												
19220424	15.2												
19220425	12												
19220426	2.9												
19220427	2												
19220428	2.2												
19220429	3												
19220430	2.7												
19220501	3.4												
19220502	5.6												
19220503	6.9												
19220504	6.1												
19220505	6.9												
19220506	8.6												
19220507	12.4												
19220508	16.5												
19220509	20												
19220510	21.5												
19220511	23.2												
19220512	24.1												
19220513	26.9												
19220514	29.9												
19220515	33.6												
19220516	37.7												
19220517	41.4												
19220518	42.8												
19220519	44												
19220520	44.8												
19220521	49.7												
19220522	55.2												
19220523	60.5												
19220524	65.8												
19220525	70.6												
19220526	73												
19220527	77.3												
19220528	81.7												
19220529	86.2												
19220530	89.9												
19220531	93.3												
19220601	98												
19220602	100.8												
19220603	102.7												
19220604	105.2												
19220605	109.7												
19220606	114.5												
19220607	119.3												
19220608	124.1												
19220609	127.4												
19220610	123.4												
19220611	123.1												
19220612	125.3												
19220613	128.7												
19220614	131.8												
19220615	134.4												
19220616	138.4												
19220617	140.6												
19220618	143.1												
19220619	144.7												
19220620	147.8												
19220621	150.9												
19220622	153.8												
19220623	154.8												
19220624	153.5												
19220625	154.2												
19220626	149.4												
19220627	143.9												
19220628	142.5												
19220629	131.4												
19220630	131.2												
19220701	132.3												
19220702	135.2												
19220703	135.7												
19220704	134.1												
19220705	135.2												
19220706	132.2												
19220707	132.5												
19220708	134.2												
19220709	135.5												
19220710	133.3												
19220711	136.6												
19220712	138.8												
19220713	142.8												
19220714	141.8												
19220715	135.2												
19220716	132.5												
19220717	127.7												
19220718	129.1												
19220719	126.4												
19220720	129.1												
19220721	133.1												
19220722	135												
19220723	130.9												
19220724	129.9												
19220725	132.1												
19220726	134.6												
19220727	134.8												
19220728	137.7												
19220729	141.7												
19220730	143												
19220731	132.3												
19220801	136.3												
19220802	139.1												
19220803	138.9												
19220804	139.1												
19220805	138												
19220806	141.6												
19220807	140.4												
19220808	140.9												
19220809	125.9												
19220810	124.1												
19220811	125.9												
19220812	127.6												
19220813	127.4												
19220814	127.5												
19220815	127.8												
19220816	130.4												
19220817	132.5												
19220818	132.7												
19220819	133.9												
19220820	135.4												
19220821	138.7												
19220822	140.2												
19220823	134												
19220824	129.7												
19220825	128												
19220826	128.6												
19220827	132.1												
19220828	133.7												
19220829	136.1												
19220830	135.9												
19220831	137.1												
19220901	133.8												
19220902	134.7												
19220903	135.5												
19220904	136.7												
19220905	138.3												
19220906	141												
19220907	143.8												
19220908	144.9												
19220909	142.9												
19220910	135.1												
19220911	137.1												
19220912	137.2												
19220913	137.4												
19220914	135.7												
19220915	133.1												
19220916	130.7												
19220917	130.6												
19220918	122.9												
19220919	120.1												
19220920	113.6												
19220921	114.2												
19220922	115.5												
19220923	116.5												
19220924	115												
19220925	107.5												
19220926	108.9												
19220927	110.7												
19220928	109.6												
19220929	108.5												
19220930	102.6												
19230401	2.1												
19230402	4.7												
19230403	6												
19230404	8.8												
19230405	11.6												
19230406	13.1												
19230407	14												
19230408	16.3												
19230409	17.2												
19230410	17.9												
19230411	21.1												
19230412	23.8												
19230413	23.5												
19230414	20.6												
19230415	23.4												
19230416	25.3												
19230417	25.9												
19230418	28.6												
19230419	30.7												
19230420	32.5												
19230421	33.5												
19230422	34.1												
19230423	35												
19230424	36.6												
19230425	37.3												
19230426	29												
19230427	27.3												
19230428	29.9												
19230429	30.2												
19230430	26.4												
19230501	25.4												
19230502	28.4												
19230503	30.2												
19230504	34.6												
19230505	38.7												
19230506	40.3												
19230507	39.9												
19230508	40.2												
19230509	32.8												
19230510	32												
19230511	26.9												
19230512	23.6												
19230513	21												
19230514	12.3												
19230515	13.6												
19230516	9.1												
19230517	2.6												
19230518	0												
19230519	0												
19230520	0.6												
19230521	0.6												
19230522	1												
19230523	0.2												
19230524	1.9												
19230525	4.7												
19230526	6.3												
19230527	4.5												
19230528	2.2												
19230529	0												
19230530	0.8												
19230531	0												
19230601	0.6												
19230602	1.1												
19230603	2.5												
19230604	0												
19230605	1.5												
19230606	0.1												
19230607	2.4												
19230608	4.8												
19230609	4.3												
19230610	5.7												
19230611	8.1												
19230612	10.2												
19230613	8.9												
19230614	7.2												
19230615	8.1												
19230616	4.7												
19230617	2.1												
19230618	2.2												
19230619	4.9												
19230620	5												
19230621	5.9												
19230622	6.6												
19230623	8.7												
19230624	12.5												
19230625	13.3												
19230626	15.3												
19230627	18.5												
19230628	21.8												
19230629	23.3												
19230630	25												
19230701	26.5												
19230702	28.8												
19230703	32.8												
19230704	36												
19230705	40.8												
19230706	46												
19230707	51.5												
19230708	56.6												
19230709	60.9												
19230710	66.4												
19230711	71.7												
19230712	77.1												
19230713	81.8												
19230714	85.9												
19230715	88.8												
19230716	75.6												
19230717	76.9												
19230718	79.9												
19230719	81.2												
19230720	83.2												
19230721	85.9												
19230722	88.8												
19230723	91.2												
19230724	86												
19230725	86.7												
19230726	80.7												
19230727	79.8												
19230728	81												
19230729	70.5												
19230730	72.5												
19230731	71												
19230801	64												
19230802	67												
19230803	70.1												
19230804	74.2												
19230805	78.4												
19230806	82.6												
19230807	85.2												
19230808	88.4												
19230809	93												
19230810	96.4												
19230811	99.2												
19230812	101.6												
19230813	104.8												
19230814	108.8												
19230815	108.9												
19230816	97.4												
19230817	96.4												
19230818	81.2												
19230819	78.4												
19230820	78.5												
19230821	77.1												
19230822	79.5												
19230823	79.3												
19230824	79.5												
19230825	77.3												
19230826	78.3												
19230827	71.7												
19230828	67												
19230829	63.3												
19230830	62												
19230831	64.6												
19230901	62.7												
19230902	57.6												
19230903	57												
19230904	58.8												
19230905	59.1												
19230906	60.8												
19230907	61.4												
19230908	62.7												
19230909	65.7												
19230910	68.3												
19230911	70.8												
19230912	73.1												
19230913	75.3												
19230914	76.9												
19230915	75.6												
19230916	76.2												
19230917	78.2												
19230918	73.8												
19230919	72.1												
19230920	64.3												
19230921	53.7												
19230922	49.8												
19230923	41.7												
19230924	36												
19230925	35.1												
19230926	31.6												
19230927	32.6												
19230928	34.1												
19230929	35.7												
19230930	37.7												
19240401	1.4												
19240402	2.6												
19240403	3.1												
19240404	4.7												
19240405	7.3												
19240406	8.8												
19240407	10.4												
19240408	11.9												
19240409	12.3												
19240410	7.2												
19240411	9.5												
19240412	10												
19240413	4.9												
19240414	3.8												
19240415	0												
19240416	0												
19240417	2.4												
19240418	4.7												
19240419	5.6												
19240420	6.8												
19240421	7.3												
19240422	7.8												
19240423	9.8												
19240424	11												
19240425	12.6												
19240426	12												
19240427	9.1												
19240428	7.3												
19240429	4												
19240430	3.2												
19240501	0												
19240502	1.3												
19240503	0												
19240504	0												
19240505	1.7												
19240506	3.8												
19240507	5.3												
19240508	7.5												
19240509	5.5												
19240510	8.3												
19240511	9.5												
19240512	9.7												
19240513	10.4												
19240514	15												
19240515	16.6												
19240516	16.6												
19240517	20.7												
19240518	23.3												
19240519	22.8												
19240520	18.7												
19240521	20.9												
19240522	23.6												
19240523	19.3												
19240524	18												
19240525	16.4												
19240526	15.8												
19240527	19.6												
19240528	24.2												
19240529	28												
19240530	29.4												
19240531	33												
19240601	33.3												
19240602	34.4												
19240603	37.1												
19240604	39.7												
19240605	42.1												
19240606	45.7												
19240607	49.3												
19240608	51.7												
19240609	50.2												
19240610	49.6												
19240611	50.4												
19240612	47.1												
19240613	42.7												
19240614	43.1												
19240615	45.6												
19240616	50.1												
19240617	55												
19240618	59.7												
19240619	59												
19240620	61												
19240621	57.5												
19240622	60.6												
19240623	65.4												
19240624	68.3												
19240625	72.6												
19240626	77.4												
19240627	81.2												
19240628	84.3												
19240629	87												
19240630	90.1												
19240701	93.5												
19240702	94.6												
19240703	96.2												
19240704	95.1												
19240705	97.6												
19240706	99.7												
19240707	100.7												
19240708	101.7												
19240709	104.9												
19240710	108.8												
19240711	112.1												
19240712	117.1												
19240713	120.9												
19240714	125.5												
19240715	130.2												
19240716	133.9												
19240717	134.9												
19240718	123.6												
19240719	113.8												
19240720	114.5												
19240721	116.2												
19240722	116.6												
19240723	110.1												
19240724	105.1												
19240725	100.7												
19240726	98.7												
19240727	96.6												
19240728	95.6												
19240729	95.4												
19240730	90												
19240731	92.9												
19240801	95.6												
19240802	92.2												
19240803	82.2												
19240804	79.9												
19240805	79.9												
19240806	81.7												
19240807	83.1												
19240808	73												
19240809	75.3												
19240810	79.2												
19240811	82.7												
19240812	85.1												
19240813	86.4												
19240814	85.6												
19240815	85.9												
19240816	87.4												
19240817	87.7												
19240818	81.1												
19240819	71.5												
19240820	65.6												
19240821	63.4												
19240822	60.4												
19240823	60.4												
19240824	54.2												
19240825	46.7												
19240826	44.7												
19240827	43.4												
19240828	42.3												
19240829	42												
19240830	37.8												
19240831	26.9												
19240901	19.4												
19240902	18.4												
19240903	19.2												
19240904	18.3												
19240905	15.4												
19240906	14.6												
19240907	16.7												
19240908	16.6												
19240909	12.3												
19240910	2.4												
19240911	3.4												
19240912	4.9												
19240913	6.9												
19240914	8.3												
19240915	8.9												
19240916	8.7												
19240917	1.3												
19240918	3.2												
19240919	5.2												
19240920	6.4												
19240921	5.8												
19240922	0												
19240923	0												
19240924	0												
19240925	1.5												
19240926	2.1												
19240927	0												
19240928	0.6												
19240929	2.7												
19240930	4.3												
19250401	1												
19250402	1.9												
19250403	0												
19250404	1.2												
19250405	3												
19250406	4.7												
19250407	5.7												
19250408	7.5												
19250409	9.4												
19250410	10.4												
19250411	10.9												
19250412	13.3												
19250413	14.4												
19250414	14.6												
19250415	12.9												
19250416	6.4												
19250417	2.4												
19250418	3.5												
19250419	4.9												
19250420	7.3												
19250421	10												
19250422	12.2												
19250423	13.4												
19250424	10												
19250425	11.8												
19250426	12.9												
19250427	14												
19250428	12												
19250429	5												
19250430	7.3												
19250501	0												
19250502	0												
19250503	1.5												
19250504	2.8												
19250505	4.8												
19250506	0												
19250507	1												
19250508	1.4												
19250509	1.8												
19250510	2.2												
19250511	1.2												
19250512	3.1												
19250513	7.4												
19250514	11.9												
19250515	16.3												
19250516	21												
19250517	25												
19250518	29.3												
19250519	31.6												
19250520	32.8												
19250521	35.8												
19250522	39.7												
19250523	43.5												
19250524	40												
19250525	43.2												
19250526	45.5												
19250527	46												
19250528	36.4												
19250529	36.9												
19250530	38.5												
19250531	41.1												
19250601	44.7												
19250602	47.8												
19250603	51.4												
19250604	55												
19250605	60												
19250606	65.1												
19250607	69.9												
19250608	75												
19250609	80.4												
19250610	85.7												
19250611	91.2												
19250612	95.9												
19250613	98.7												
19250614	101.7												
19250615	105.1												
19250616	108.3												
19250617	110.1												
19250618	112.2												
19250619	110.3												
19250620	112.1												
19250621	113.4												
19250622	108.1												
19250623	103.9												
19250624	100.1												
19250625	89.8												
19250626	89.3												
19250627	86.4												
19250628	87.3												
19250629	89.5												
19250630	93.1												
19250701	96.6												
19250702	100.5												
19250703	105.2												
19250704	106.1												
19250705	109.5												
19250706	111.7												
19250707	113.1												
19250708	113.2												
19250709	116.2												
19250710	118.4												
19250711	119.6												
19250712	121.9												
19250713	126.9												
19250714	132.1												
19250715	136.7												
19250716	140.7												
19250717	142.3												
19250718	145.9												
19250719	147.6												
19250720	149.9												
19250721	147.3												
19250722	150.5												
19250723	154.2												
19250724	153.3												
19250725	152.4												
19250726	152.4												
19250727	153.1												
19250728	141.4												
19250729	134.4												
19250730	133												
19250731	131.2												
19250801	129.5												
19250802	128.2												
19250803	129.1												
19250804	130.8												
19250805	132.1												
19250806	134.6												
19250807	135.6												
19250808	139.1												
19250809	141.5												
19250810	140.6												
